"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","NAT","National currency","2018","2018","NOK","Norwegian Krone","0","Units",,,803293000000,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","NAT","National currency","2019","2019","NOK","Norwegian Krone","0","Units",,,848949000000,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","NAT","National currency","2020","2020","NOK","Norwegian Krone","0","Units",,,886044000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2000","2000","NOK","Norwegian Krone","0","Units",,,34840000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2001","2001","NOK","Norwegian Krone","0","Units",,,36667000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2002","2002","NOK","Norwegian Krone","0","Units",,,37732000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2003","2003","NOK","Norwegian Krone","0","Units",,,38608000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2004","2004","NOK","Norwegian Krone","0","Units",,,40728000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2005","2005","NOK","Norwegian Krone","0","Units",,,42618000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2006","2006","NOK","Norwegian Krone","0","Units",,,45204000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2007","2007","NOK","Norwegian Krone","0","Units",,,49032000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2008","2008","NOK","Norwegian Krone","0","Units",,,53259000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2009","2009","NOK","Norwegian Krone","0","Units",,,55269000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2010","2010","NOK","Norwegian Krone","0","Units",,,58713000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2011","2011","NOK","Norwegian Krone","0","Units",,,63759000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2012","2012","NOK","Norwegian Krone","0","Units",,,68269000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2013","2013","NOK","Norwegian Krone","0","Units",,,73956000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2014","2014","NOK","Norwegian Krone","0","Units",,,83319000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2015","2015","NOK","Norwegian Krone","0","Units",,,92986000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2016","2016","NOK","Norwegian Krone","0","Units",,,104654000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2017","2017","NOK","Norwegian Krone","0","Units",,,115576000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2018","2018","NOK","Norwegian Krone","0","Units",,,128559000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2019","2019","NOK","Norwegian Krone","0","Units",,,141733000000,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","NAT","National currency","2020","2020","NOK","Norwegian Krone","0","Units",,,154710000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2000","2000","NOK","Norwegian Krone","0","Units",,,176115000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2001","2001","NOK","Norwegian Krone","0","Units",,,186290000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2002","2002","NOK","Norwegian Krone","0","Units",,,193739000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2003","2003","NOK","Norwegian Krone","0","Units",,,199841000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2004","2004","NOK","Norwegian Krone","0","Units",,,212006000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2005","2005","NOK","Norwegian Krone","0","Units",,,226711000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2006","2006","NOK","Norwegian Krone","0","Units",,,242315000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2007","2007","NOK","Norwegian Krone","0","Units",,,264232000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2008","2008","NOK","Norwegian Krone","0","Units",,,293396000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2009","2009","NOK","Norwegian Krone","0","Units",,,309937000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2010","2010","NOK","Norwegian Krone","0","Units",,,331465000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2011","2011","NOK","Norwegian Krone","0","Units",,,359056000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2012","2012","NOK","Norwegian Krone","0","Units",,,382642000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2013","2013","NOK","Norwegian Krone","0","Units",,,410538000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2014","2014","NOK","Norwegian Krone","0","Units",,,489131000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2015","2015","NOK","Norwegian Krone","0","Units",,,572689000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2016","2016","NOK","Norwegian Krone","0","Units",,,595240000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2017","2017","NOK","Norwegian Krone","0","Units",,,630198000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2018","2018","NOK","Norwegian Krone","0","Units",,,674734000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2019","2019","NOK","Norwegian Krone","0","Units",,,707216000000,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2020","2020","NOK","Norwegian Krone","0","Units",,,731334000000,,
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2000","2000","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2001","2001","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2002","2002","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2003","2003","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2004","2004","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2005","2005","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2006","2006","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2007","2007","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2008","2008","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2009","2009","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2010","2010","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2011","2011","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2012","2012","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2013","2013","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2014","2014","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2015","2015","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2016","2016","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2017","2017","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2018","2018","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2019","2019","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2020","2020","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2021","2021","NOK","Norwegian Krone","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,25999852102,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,27700306874.231,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,30821293990.759,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,29807987999.25,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,30188368231.823,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,33611925769.696,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,35733069858.196,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,39068630507.714,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,42147529423.208,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,41839198973.513,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,48735698226.33,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,54253653779.529,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,60318507123.269,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,62074028519.814,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,68515038718.866,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,74446134403.972,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,75316538788.511,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,79944900628.176,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,83671124721.372,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,86190340822.563,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,82616365806.355,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,4293971924.0297,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,4555529326.9888,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,5024167454.4946,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,4826301643.8527,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,4864845495.0489,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,5318673638.7575,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,5617985906.5658,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,6115011910.2553,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,6475415815.5821,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,6331798185.3176,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,7333624781.4139,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,8181258260.3005,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,9132365728.0449,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,9475343044.9322,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,9972232528.6352,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,10399141102.922,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,11261958311.363,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,12389426066.076,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,13390725579.651,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,14389575317.015,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,14425443831.12,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,21705880177.971,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,23144777547.242,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,25797126536.264,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,24981686355.397,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,25323522736.774,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,28293252130.939,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,30115083951.63,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,32953618597.458,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,35672113607.626,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,35507400788.195,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,41402073444.916,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,46072395519.228,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,51186141395.224,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,52598685474.882,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,58542806190.231,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,64046993301.05,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,64054580477.149,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,67555474562.099,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,70280399141.72,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,71800765505.548,,
"NOR","Norway","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,68190921975.235,,
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2021","2021","EUR","Euro","0","Units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2000","2000","EUR","Euro","0","Units",,,40359712473.356,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2001","2001","EUR","Euro","0","Units",,,41391278832.321,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2002","2002","EUR","Euro","0","Units",,,42028620482.28,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2003","2003","EUR","Euro","0","Units",,,41905645751.423,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,42823926035.692,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,43881932882.347,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,44969298937.427,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,46101078936.634,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,47151976417.894,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,49212603989.063,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,50938286745.858,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,52106659134.838,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,54064243884.759,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,56464247300.154,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,65173841599.234,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,74446134403.972,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2016","2016","EUR","Euro","0","Units",,,76923792016.876,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2017","2017","EUR","Euro","0","Units",,,79174546414.416,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2018","2018","EUR","Euro","0","Units",,,81747777502.875,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2019","2019","EUR","Euro","0","Units",,,84500907177.158,,
"NOR","Norway","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR_CONST","Constant Euro","2020","2020","EUR","Euro","0","Units",,,87330434631.957,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR_CONST","Constant Euro","2000","2000","EUR","Euro","0","Units",,,6665556078.6506,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR_CONST","Constant Euro","2001","2001","EUR","Euro","0","Units",,,6807115367.2892,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR_CONST","Constant Euro","2002","2002","EUR","Euro","0","Units",,,6851069499.1484,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR_CONST","Constant Euro","2003","2003","EUR","Euro","0","Units",,,6785070061.8201,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,6901061430.5225,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,6943775885.9234,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,7070114285.2036,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,7215728913.6991,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,7244283544.2748,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,7447663537.4872,,
"NOR","Norway","I-CPV-RL","Rail infrastructure capital value","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,7665064738.9386,,
